ID	KSH	ISZ	MEGYE_ID	MEGYE	TELEPULES
3524	27562	8969	19	Zala	Zalaszombatfa
3525	25122	7839	2	Baranya	Zaláta
3526	29683	8947	19	Zala	Zalatárnok
3527	9380	8822	19	Zala	Zalaújlak
3528	13736	8392	19	Zala	Zalavár
3529	17057	8792	19	Zala	Zalavég
3530	15617	3957	4	Borsod-Abaúj-Zemplén	Zalkod
3531	6008	8621	14	Somogy	Zamárdi
3532	30243	8081	6	Fejér	Zámoly
3533	20826	8251	18	Veszprém	Zánka
3534	23445	3296	9	Heves	Zaránk
3535	14304	7182	16	Tolna	Závod
3536	3726	8957	19	Zala	Zebecke
3537	14960	2627	13	Pest	Zebegény
3538	31608	3977	4	Borsod-Abaúj-Zemplén	Zemplénagárd
3539	15848	7720	2	Baranya	Zengõvárkony
3540	34263	8112	6	Fejér	Zichyújfalu
3541	33057	8672	14	Somogy	Zics
3542	19275	3794	4	Borsod-Abaúj-Zemplén	Ziliz
3543	27614	7471	14	Somogy	Zimány
3544	26499	8420	18	Veszprém	Zirc
3545	12201	7671	2	Baranya	Zók
3546	21625	7173	16	Tolna	Zomba
3547	6257	5537	3	Békés	Zsadány
3548	4817	4142	8	Hajdú-Bihar	Zsáka
3549	25034	2072	13	Pest	Zsámbék
3550	22035	2116	13	Pest	Zsámbok
3551	15158	6411	1	Bács-Kiskun	Zsana
3552	28750	4961	15	Szabolcs-Szatmár-Bereg	Zsarolyán
3553	16869	9346	7	Gyõr-Moson-Sopron	Zsebeháza
3554	21643	9635	17	Vas	Zsédeny
3555	26842	7477	14	Somogy	Zselickisfalud
3556	24110	7400	14	Somogy	Zselickislak
3557	17491	7474	14	Somogy	Zselicszentpál
3558	12292	9766	17	Vas	Zsennye
3559	4622	9476	7	Gyõr-Moson-Sopron	Zsira
3560	17765	6792	5	Csongrád	Zsombó
3561	11022	3897	4	Borsod-Abaúj-Zemplén	Zsujta
3562	13037	4627	15	Szabolcs-Szatmár-Bereg	Zsurk
3563	19105	3723	4	Borsod-Abaúj-Zemplén	Zubogy
3564	28112	8292	18	Veszprém	Öcs
3565	28006	5451	10	Jász-Nagykun-Szolnok	Öcsöd
3566	31769	4755	15	Szabolcs-Szatmár-Bereg	Ököritófülpös
3567	12043	9621	17	Vas	Ölbõ
3568	26550	4373	15	Szabolcs-Szatmár-Bereg	Ömböly
3569	8679	6311	1	Bács-Kiskun	Öregcsertõ
3570	7056	8697	14	Somogy	Öreglak
3571	5281	2377	13	Pest	Örkény
3572	29382	5222	10	Jász-Nagykun-Szolnok	Örményes
3573	27438	5556	3	Békés	Örménykút
3574	10092	8242	18	Veszprém	Örvényes
3575	25450	8191	18	Veszprém	Öskü
3576	2635	9153	7	Gyõr-Moson-Sopron	Öttevény
3577	31079	6784	5	Csongrád	Öttömös
3578	32115	7511	14	Somogy	Ötvöskónyi
